Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,Notes,ID,Stats Code
Trifolium hybridum,L.,,alsike clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-08-17,Andrew Simon,https://www.inaturalist.org/observations/15604523,,61824,VAS
Trifolium incarnatum,L.,,crimson clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-06-01,Andrew Simon,https://www.inaturalist.org/observations/13031888,,64268,VAS
Trifolium microcephalum,Pursh,,small-headed clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,native,S5,confirmed,observed,2001-04-11,Frank Lomer,UBC,V234969,,2017-05-26,Alexander J. Wright,https://www.inaturalist.org/observations/6410327,,58911,VAS
Trifolium microdon,Hook. & Arn.,,thimble clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-05-26,Alexander J. Wright,https://www.inaturalist.org/observations/6410328,,57079,VAS
Trifolium oliganthum,Steud.,,few-flowered clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-03-27,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2575077,,71122,VAS
Trifolium pratense,L.,,red clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-31,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2663792,,51875,VAS
Trifolium repens,L.,,white clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-17,Andrew Simon,http://www.inaturalist.org/observations/2621686,,55745,VAS
Trifolium subterraneum,L.,,subterranean clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,exotic,unlisted,confirmed,observed,1981-05-11,Harvey Janszen,RBCM,V113439,1949562469,2017-05-09,Sarah Tweedale,https://www.inaturalist.org/observations/6154854,,60201,VAS
Trifolium variegatum,Nutt.,,white-tipped clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,native,S5,confirmed,observed,1983-05-01,Gerald B. Straley,UBC,V178686,,2017-05-19,Andrew Simon,https://www.inaturalist.org/observations/6425074,,57080,VAS
Trifolium willdenovii,Spreng.,,tomcat clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2013-04-24,Felix Erhard,http://www.inaturalist.org/observations/2628151,,57081,VAS
Trifolium wormskioldii,Lehm.,,springbank clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Trifolium,native,S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,71146,VAS
Ulex europaeus,L.,,gorse,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Ulex,exotic,unlisted,confirmed,observed,1975-05-14,Angela Wood,RBCM,V097722,1949546879,2013-04-10,Felix Erhard,http://www.inaturalist.org/observations/2583402,,51751,VAS
Vicia americana,Willd.,,American vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Vicia,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-05-10,Andrew Simon,http://www.inaturalist.org/observations/3310721,,53320,VAS
Vicia cracca,L.,,tufted vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Vicia,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3881849,,52471,VAS
Vicia gigantea,,,giant vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Vicia,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2019-05-05,Brian Starzomski,https://www.inaturalist.org/observations/24666651,reported as Vicia nigricans var. gigantea,53322,VAS
Vicia hirsuta,(L.) Gray,,tiny vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Vicia,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-14,Andrew Simon,http://www.inaturalist.org/observations/2617646,,56188,VAS
Vicia lathyroides,L.,,spring vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Vicia,exotic,unlisted,reported,unobserved,2014-05-14,Frank Lomer,UBC,V241921,,,,,,79503,VAS
Vicia sativa,L.,,common vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Vicia,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2014-05-17,Kristian Sigvardsen,http://www.inaturalist.org/observations/2886998,,53324,VAS
Vicia villosa var. villosa,Roth,,hairy vetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fabales,,,Fabaceae,Faboideae,,Vicia,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-07-06,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/3638409,,57317,VAS
Alnus rubra,Bong.,,red alder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fagales,,,Betulaceae,,,Alnus,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2012-02-05,Ian Guthrie,http://www.inaturalist.org/observations/4171727,,56034,VAS
Betula papyrifera,Marshall,,paper birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fagales,,,Betulaceae,,,Betula,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2021-07-09,Andrew Simon,https://www.inaturalist.org/observations/86360289,,49883,VAS
Corylus cornuta ssp. californica,Marshall,(A. DC.) A.E. Murray,beaked hazelnut,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fagales,,,Betulaceae,,,Corylus,native,S5,new 2016,observed,,,,,,2016-07-13,Andrew Simon,http://www.inaturalist.org/observations/3682332,,53374,VAS
Quercus garryana var. garryana,Douglas ex Hook.,,Garry oak,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Fagales,,,Fagaceae,,,Quercus,native,S5,confirmed,observed,1975-05-31,Angela Wood,RBCM,V097386,1949546607,2011-12-22,T. Abe Lloyd,https://www.inaturalist.org/observations/38191914,,68632,VAS
Apocynum androsaemifolium,L.,,spreading dogbane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Apocynaceae,Apocynoideae,,Apocynum,native,S5,reported,unobserved,1984-06-02,Harvey Janszen,RBCM,V129556,,,,,Hydro cut line on Montague Harbour Road,47359,VAS
Vinca major,L.,,large periwinkle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Apocynaceae,Rauvolfioideae,,Vinca,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-03-04,Andrew Simon,http://www.inaturalist.org/observations/2566461,,53326,VAS
Vinca minor,L.,,common periwinkle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Apocynaceae,Rauvolfioideae,,Vinca,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-04-06,Kris Krüg,http://inaturalist.ca/observations/5591805,garden weed/persisting/poking out of fencerows,55844,VAS
Centaurium erythraea,Rafn,,common centaury,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Gentianaceae,,,Centaurium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-06-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2564068,,56236,VAS
Galium aparine,L.,,cleavers,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Rubiaceae,Rubioideae,,Galium,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-03-27,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2575091,,53059,VAS
Galium mollugo,L.,,white bedstraw,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Rubiaceae,Rubioideae,,Galium,exotic,unlisted,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,"Reeces’ field, open field",77206,VAS
Galium trifidum,L.,,small bedstraw,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Rubiaceae,Rubioideae,,Galium,native,S4?,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3881959,,77216,VAS
Galium triflorum,Michx.,,sweet-scented bedstraw,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Rubiaceae,Rubioideae,,Galium,native,S5,confirmed,observed,1986-08-16,William J. Crins,UBC,V191354,,2016-05-03,Andrew Simon,http://www.inaturalist.org/observations/3093464,,53065,VAS
Sherardia arvensis,L.,,field madder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Gentianales,,,Rubiaceae,Rubioideae,,Sherardia,exotic,unlisted,confirmed,observed,1987-05-02,Gerald B. Straley,UBC,V191772,,2017-06-23,Lauren Magner & Andrew Simon,https://www.inaturalist.org/observations/7549644,,47691,VAS
Erodium cicutarium ssp. cicutarium,(L.) L'Hér. ex Aiton,,common stork's bill,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Geraniales,,,Geraniaceae,,,Erodium,exotic,unlisted,confirmed,observed,1980-04-02,Harvey Janszen,RBCM,V107373,1949555982,2016-03-28,Andrew Simon,http://www.inaturalist.org/observations/2843467,,47687,VAS
Geranium bicknellii,Britton,,Bicknell's geranium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Geraniales,,,Geraniaceae,,,Geranium,native,S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,77251,VAS
Geranium carolinianum,L.,,Carolina cranesbill,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Geraniales,,,Geraniaceae,,,Geranium,native,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-05-18,Andrew Simon,https://www.inaturalist.org/observations/6306968,,58917,VAS
Geranium dissectum,L.,,cut-leaved geranium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Geraniales,,,Geraniaceae,,,Geranium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2625746,,53075,VAS
Geranium molle,L.,,dovefoot geranium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Geraniales,,,Geraniaceae,,,Geranium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-17,Andrew Simon,http://www.inaturalist.org/observations/2621626,,53076,VAS
Geranium pusillum,L.,,small-flowered geranium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Geraniales,,,Geraniaceae,,,Geranium,exotic,unlisted,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,60204,VAS
Geranium robertianum,L.,,Robert's geranium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Rosanae,Geraniales,,,Geraniaceae,,,Geranium,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-01-23,Andrew Simon,http://www.inaturalist.org/observations/2610857,,55925,VAS
Buddleja davidii,Franch.,,butterfly-bush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Buddlejaceae,,,Buddleja,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-06-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2564045,,75916,VAS
Ajuga reptans,L.,,bugle-weed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Ajuga,exotic,unlisted,new 2013,observed,,,,,,2013-04-21,Felix Erhard,http://www.inaturalist.org/observations/2588447,,56099,VAS
Clinopodium douglasii,(Benth.) Kuntze,,yerba buena,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Clinopodium,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-03-26,Andrew Simon,http://www.inaturalist.org/observations/2588219,Reported as Satureja douglasii,53203,VAS
Glechoma hederacea,L.,,ground-ivy,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Glechoma,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2020-02-19,Adam Huggins,https://www.inaturalist.org/observations/38875624,,55830,VAS
Lamium purpureum,L.,,purple dead-nettle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Lamium,exotic,unlisted,new 2015,observed,2016-02-12,Andrew Simon,UBC,V245146,,2015-03-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2569431,,55851,VAS
Lamium purpureum var. hybridum,L.,(Vill.) Vill.,cutleaf deadnettle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,Lamieae,Lamium,,,new 2018,observed,,,,,,2018-04-17,Andrew Simon,https://www.inaturalist.org/observations/11101842,,801700,VAS
Lycopus americanus,Muhl. ex W.P.C. Barton,,cut-leaved water horehound,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Lycopus,native,S5,new 2016,observed,,,,,,2016-06-28,Andrew Simon,http://www.inaturalist.org/observations/3542726,,60206,VAS
Lycopus uniflorus,Michx.,,northern water horehound,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Lycopus,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3881616,,77915,VAS
Melissa officinalis,L.,,lemon balm,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Melissa,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-08-27,Andrew Simon,http://www.inaturalist.org/observations/3978723,,59901,VAS
Mentha canadensis,L.,,Canada mint,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Mentha,native,S5,confirmed,observed,1980-04-12,Harvey Janszen,ER 128 Inventory,,,2015-05-04,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2569386,"M. arvensis misreported; ”M. canadensis is a distinct morphotype not to be confused with European M. arvensis s.str. I have only seen M. canadensis in the SGI. I have not seen M. arvensis in BC but it might well be here."" (QC)",58188,VAS
Mentha spicata,L.,,spearmint,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Mentha,exotic,unlisted,new 2017,observed,2017-05-27,Alexander J. Wright,Bioblitz Galiano 2017,,,,,,adventive,62652,VAS
Mentha suaveolens,Ehrh.,,applemint,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Mentha,exotic,unlisted,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,adventive,77993,VAS
Origanum vulgare,L.,,oregano,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,Mentheae,Origanum,,,new 2020,observed,,,,,,2020-04-26,Kristian Sigvardsen,https://www.inaturalist.org/observations/43742992,,61396,VAS
Prunella vulgaris var. vulgaris,L.,,selfheal,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Prunella,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-06-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2564163,,52764,VAS
Stachys chamissonis var. cooleyae,,,Cooley's hedge-nettle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lamiaceae,,,Stachys,native,S5,confirmed,observed,1980-04-12,Harvey Janszen,ER 128 Inventory,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3395931,reported as Stachys cooleyae,52627,VAS
Utricularia gibba,L.,,humped bladderwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lentibulariaceae,,,Utricularia,native,S4,new 2018,observed,,,,,,2018-08-11,Andrew Simon,https://www.inaturalist.org/observations/15336553,,79464,VAS
Utricularia macrorhiza,,,greater bladderwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Lentibulariaceae,,,Utricularia,native,S5,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,reported as Utricularia vulgaris,154153,VAS
Ligustrum vulgare,L.,,common privet,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Oleaceae,,,Ligustrum,,,new 2020,observed,,,,,,2020-09-17,maplerice,https://www.inaturalist.org/observations/59943232,,119805,VAS
Aphyllon californicum ssp. californicum,(Cham. & Schltdl.) A. Gray,,California broomrape,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Aphyllon,native,S4,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,Reported as Orobanche californica,802458,VAS
Aphyllon purpureum,(A. Heller) Holub,,western one-flowered broomrape,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Aphyllon,native,S5,confirmed,observed,1961-05-08,J. A. Calder,UBC,V224992,,2007-05-04,Karolle Wall,https://www.inaturalist.org/observations/5672024,Reported as Orobanche uniflora,739040,VAS
Bellardia viscosa,(L.) Fisch. & C.A.Mey.,,yellow parentucellia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Bellardia,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-06-24,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2564158,,537967,VAS
Castilleja attenuata,(A. Gray) T.I. Chuang & Heckard,,narrow-leaved paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Castilleja,native,S4,confirmed,observed,1996-05-21,"Jennifer L. Penny, Charlotte E. Norris, & Harvey Janszen",RBCM,V186361,1949634759,2020-04-09,Andrew Simon,https://www.inaturalist.org/observations/41788621,,49341,VAS
Castilleja hispida,Benth. ex Hook.,,harsh indian paintbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Castilleja,native,S5,confirmed,observed,1980-05-04,V. J. Krajina,UBC,V243019,,2010-06-14,Shera Street,http://www.inaturalist.org/observations/2635119,,128204,VAS
Euphrasia nemorosa,Wettst.,,common eyebright,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Euphrasia,exotic,unlisted,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3882096,,118893,VAS
Kopsiopsis hookeri,(Walp.) Govaerts,,Vancouver groundcone,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Kopsiopsis,native,S4S5,new 2015,observed,,,,,,2015-03-21,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2608977,,77611,VAS
Rhinanthus minor,L.,,yellow rattle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Rhinanthus,native,S4,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,61470,VAS
Triphysaria pusilla,(Benth.) T.I. Chuang & Heckard,,dwarf owl-clover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Orobanchaceae,,,Triphysaria,native,S5,confirmed,observed,1983-05-01,Gerald B. Straley,UBC,V178677,,2017-03-23,Sarah Tweedale,https://www.inaturalist.org/observations/5437942,,57276,VAS
Erythranthe alsinoides,(Douglas ex Benth.) G.L. Nesom & N.S. Fraga,,chickweed monkey-flower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,Magnoliidae,Asteranae,Lamiales,,,Phrymaceae,,,Erythranthe,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2012-04-13,Brian Starzomski,https://www.inaturalist.org/observations/22396984,Reported as Mimulus alsinoides,59632,VAS
